note-on-p-0.03,note-on-r-0.03,note-on-f-0.03,note-on-off-p-0.03,note-on-off-r-0.03,note-on-off-f-0.03,note-on-p-0.02,note-on-r-0.02,note-on-f-0.02,note-on-off-p-0.02,note-on-off-r-0.02,note-on-off-f-0.02,note-on-p-0.01,note-on-r-0.01,note-on-f-0.01,note-on-off-p-0.01,note-on-off-r-0.01,note-on-off-f-0.01,file
0.3065473895272615,0.4061925199264255,0.34940447413527886,0.11837741960360916,0.156856734109953,0.1349272623390322,0.2936685432251099,0.38912732474964234,0.33472509119676525,0.11506130947790545,0.152462701818925,0.13114754098360656,0.2419218014961055,0.3205599836501124,0.27574385795279743,0.09485617336315262,0.12568976088289394,0.10811761086450138,MIDI-Unprocessed_Recital9-11_MID--AUDIO_09_R1_2018_wav--1
0.24808150304313312,0.341033102946526,0.2872242647058823,0.061391902619740674,0.08439432520916697,0.071078431372549,0.23432124900767398,0.322117133503092,0.27129289215686275,0.05980418100026462,0.0822117133503092,0.06924019607843138,0.18457263826409104,0.25372862859221534,0.21369485294117646,0.04458851548028579,0.061295016369588944,0.05162377450980393,MIDI-Unprocessed_16_R2_2009_01_ORIG_MID--AUDIO_16_R2_2009_16_R2_2009_01_WAV
0.26801207091663526,0.39815074250490334,0.32036974411002145,0.06921916258015844,0.10282992434855702,0.08274151730357344,0.2523576009053187,0.374894928551415,0.30165708488332765,0.06601282534892493,0.0980666853460353,0.07890880396798557,0.2101093926820068,0.31213224992995237,0.2511554503438169,0.05337608449641645,0.07929391986550854,0.0638034043512569,MIDI-Unprocessed_16_R2_2009_01_ORIG_MID--AUDIO_16_R2_2009_16_R2_2009_02_WAV
0.37092095721537344,0.4219716760621477,0.3948028558564353,0.1847957457094513,0.2102296163893854,0.19669389592847494,0.35351704133430023,0.40217241853430497,0.3762783816813533,0.17657722987672225,0.20087996700123745,0.18794622756801957,0.2909112883732173,0.33095008937164855,0.3096417315237666,0.14237370074933528,0.1619689261652688,0.15154049012671253,MIDI-Unprocessed_16_R2_2009_01_ORIG_MID--AUDIO_16_R2_2009_16_R2_2009_04_WAV
0.2512639029322548,0.31993746551407026,0.2814724919093851,0.06138957099523328,0.07816810741217584,0.06877022653721683,0.23681929799219992,0.3015449696523818,0.26529126213592236,0.0582117579084212,0.07412175832260438,0.06521035598705502,0.19095767730752564,0.24314879529152106,0.213915857605178,0.04600606673407482,0.058580099319477656,0.05153721682847896,MIDI-UNPROCESSED_19-20-21_R2_2014_MID--AUDIO_20_R2_2014_wav
0.33574131406948743,0.43090507726269317,0.37741686001546787,0.14086687306501547,0.18079470198675496,0.1583526682134571,0.3159614723082215,0.4055187637969095,0.3551817478731632,0.13364293085655315,0.171523178807947,0.1502320185614849,0.2648778809769522,0.33995584988962474,0.2977571539056458,0.11145510835913312,0.14304635761589404,0.12529002320185614,MIDI-Unprocessed_03_R1_2009_03-08_ORIG_MID--AUDIO_03_R1_2009_03_R1_2009_03_WAV
0.3606953977720266,0.40748744676794,0.38266630853254546,0.1738494430066389,0.19640246615394394,0.18443907243262603,0.3490491729492517,0.3943303883556855,0.3703106813501656,0.16844829526274332,0.19030064196275345,0.17870892649297163,0.2903116912343873,0.32797305027648893,0.307995344256424,0.1383481489816586,0.15629568423059811,0.14677530068343925,MIDI-Unprocessed_10_R1_2006_01-04_ORIG_MID--AUDIO_10_R1_2006_03_Track03_wav
0.3728995352163032,0.3944780635400908,0.38338540709428415,0.15302109402931713,0.16187594553706505,0.15732402131961037,0.3661065427243475,0.38729198184568836,0.3764013968020585,0.14837325706113694,0.15695915279878972,0.15254548796177175,0.31712549159814085,0.3354765506807867,0.3260430068002205,0.1294243832677869,0.13691376701966718,0.1330637750413527,MIDI-Unprocessed_Recital9-11_MID--AUDIO_09_R1_2018_wav--2
0.41414977244518,0.3770244821092279,0.39471608832807575,0.15928837401737692,0.14500941619585686,0.15181388012618297,0.39842780306164666,0.36271186440677966,0.37973186119873814,0.15473727761688044,0.14086629001883239,0.1474763406940063,0.2925113777410012,0.26629001883239173,0.2787854889589906,0.11294993793959454,0.10282485875706214,0.10764984227129339,MIDI-Unprocessed_XP_18_R1_2004_01-02_ORIG_MID--AUDIO_18_R1_2004_03_Track03_wav
0.37094972067039106,0.29943630214205186,0.33137866500311913,0.20782122905027933,0.1677564825253664,0.1856519026824704,0.34720670391061453,0.2802705749718151,0.31016843418590145,0.19217877094972066,0.15512965050732808,0.1716781035558328,0.25865921787709495,0.20879368658399097,0.2310667498440424,0.1418994413407821,0.11454340473506201,0.12676232064878354,MIDI-Unprocessed_XP_18_R1_2004_01-02_ORIG_MID--AUDIO_18_R1_2004_05_Track05_wav
0.4056503198294243,0.3604926575082899,0.381740657135691,0.16631130063965885,0.147797252486973,0.1565086531226486,0.39339019189765456,0.34959734722880154,0.37020316027088035,0.1631130063965885,0.14495499763145428,0.1534988713318284,0.29637526652452023,0.2633822832780673,0.27890644594933534,0.11780383795309168,0.10468972051160587,0.1108602959618761,MIDI-Unprocessed_R1_D1-1-8_mid--AUDIO-from_mp3_05_R1_2015_wav--4
0.4276649746192893,0.3173258003766478,0.3643243243243243,0.16624365482233502,0.12335216572504708,0.14162162162162162,0.4232233502538071,0.314030131826742,0.3605405405405405,0.1649746192893401,0.1224105461393597,0.14054054054054052,0.3483502538071066,0.2584745762711864,0.2967567567567568,0.13007614213197968,0.09651600753295668,0.1108108108108108,MIDI-Unprocessed_R1_D1-1-8_mid--AUDIO-from_mp3_06_R1_2015_wav--6
0.4241556954779622,0.35471517472474867,0.3863399374348279,0.18431597023468804,0.15414073719483007,0.1678832116788321,0.4127074985689754,0.34514121589277164,0.37591240875912413,0.180881511161992,0.15126854954523697,0.16475495307612095,0.3354321694333143,0.28051699377692674,0.30552659019812306,0.14481969089868346,0.12111057922450934,0.1319082377476538,MIDI-Unprocessed_R1_D1-9-12_mid--AUDIO-from_mp3_11_R1_2015_wav--3
0.3834056399132321,0.3328625235404896,0.3563508064516129,0.1540130151843818,0.1337099811676083,0.14314516129032262,0.3747288503253796,0.3253295668549906,0.3482862903225807,0.15130151843817788,0.13135593220338984,0.14062500000000003,0.3036876355748373,0.263653483992467,0.28225806451612895,0.11822125813449023,0.10263653483992467,0.10987903225806452,MIDI-Unprocessed_R1_D2-21-22_mid--AUDIO-from_mp3_22_R1_2015_wav--3
0.41257000622277534,0.3106841611996251,0.3544506816359262,0.1537025513378967,0.11574507966260543,0.13205025394279604,0.3995021779713752,0.30084348641049674,0.34322373696872494,0.14872433105164903,0.11199625117150891,0.12777332264100505,0.3260734287492221,0.24554826616682288,0.2801390002673082,0.11761045426260112,0.08856607310215557,0.10104250200481155,MIDI-Unprocessed_07_R1_2011_MID--AUDIO_R1-D3_03_Track03_wav
0.3510301109350238,0.35270700636942676,0.35186656076250994,0.11014263074484945,0.1106687898089172,0.11040508339952343,0.347068145800317,0.3487261146496815,0.34789515488482925,0.10776545166402536,0.10828025477707007,0.108022239872915,0.3011093502377179,0.30254777070063693,0.30182684670373316,0.0919175911251981,0.09235668789808917,0.09213661636219221,MIDI-Unprocessed_24_R1_2011_MID--AUDIO_R1-D9_11_Track11_wav
0.2587443946188341,0.3241573033707865,0.2877805486284289,0.07309417040358744,0.09157303370786517,0.08129675810473815,0.25112107623318386,0.3146067415730337,0.27930174563591026,0.07174887892376682,0.0898876404494382,0.07980049875311722,0.2103139013452915,0.26348314606741574,0.23391521197007484,0.060089686098654706,0.07528089887640449,0.06683291770573566,MIDI-Unprocessed_R1_D1-9-12_mid--AUDIO-from_mp3_12_R1_2015_wav--3
0.18736462093862816,0.3151183970856102,0.2350011319900385,0.03537906137184116,0.05950212507589557,0.04437400950871633,0.18411552346570398,0.30965391621129323,0.2309259678514829,0.034657039711191336,0.058287795992714025,0.043468417477926194,0.16570397111913357,0.2786885245901639,0.2078333710663346,0.0296028880866426,0.04978749241044323,0.03712927326239529,MIDI-Unprocessed_22_R2_2011_MID--AUDIO_R2-D5_10_Track10_wav
0.30673543689320387,0.42712294043092525,0.3570545647183472,0.08100728155339806,0.11280101394169835,0.09429630937665548,0.3012742718446602,0.41951837769328265,0.3506975101536289,0.07949029126213593,0.1106886354034643,0.09253046088645595,0.277002427184466,0.3857203210815378,0.3224439343104361,0.07129854368932038,0.09928179129700042,0.08299487903937841,MIDI-Unprocessed_02_R1_2009_03-06_ORIG_MID--AUDIO_02_R1_2009_02_R1_2009_03_WAV
0.2896825396825397,0.42565597667638483,0.3447461629279811,0.08475056689342404,0.12453144523115368,0.1008601787822567,0.28401360544217685,0.417326114119117,0.3379996626749873,0.08361678004535147,0.12286547271970012,0.09951087873165794,0.2508503401360544,0.3685964181591004,0.29853263619497383,0.07341269841269842,0.10787172011661808,0.08736717827626919,MIDI-UNPROCESSED_01-03_R1_2014_MID--AUDIO_03_R1_2014_wav--4
0.23073787199347737,0.3555276381909548,0.2798516687268232,0.05625764370158989,0.08668341708542714,0.06823238566131028,0.22951487973909498,0.353643216080402,0.2783683559950556,0.05544231553200163,0.08542713567839195,0.06724351050679851,0.19527109661638808,0.3008793969849246,0.2368355995055624,0.044027721157766,0.0678391959798995,0.05339925834363411,MIDI-Unprocessed_057_PIANO057_MID--AUDIO-split_07-07-17_Piano-e_1-07_wav--3
0.2310704960835509,0.46866725507502205,0.3095307490527543,0.04612706701479547,0.09355692850838482,0.061789565724278635,0.22715404699738903,0.46072374227714036,0.3042844651705043,0.04569190600522193,0.09267431597528684,0.06120664529291752,0.19930374238468232,0.4042365401588703,0.2669775575633926,0.037859007832898174,0.07678729037952339,0.05071407752841738,MIDI-Unprocessed_17_R2_2008_01-04_ORIG_MID--AUDIO_17_R2_2008_wav--1
0.3414747615724587,0.315631047086648,0.32804469273743014,0.15352407536636428,0.1419049666738336,0.14748603351955308,0.32937892533147245,0.30445065577295205,0.31642458100558657,0.1477087694812747,0.136529778542249,0.14189944134078214,0.2702954175389625,0.24983874435605247,0.2596648044692737,0.12188881135147708,0.11266394323801333,0.1170949720670391,MIDI-Unprocessed_09_R2_2008_01-05_ORIG_MID--AUDIO_09_R2_2008_wav--3
0.37037037037037035,0.36853110297961317,0.3694484475304598,0.1423693196742842,0.14166231050705697,0.14201493515000657,0.35631731021801943,0.3545478306325144,0.3554303681383467,0.13790386130811663,0.1372190277051751,0.13756059216559674,0.29550827423167847,0.2940407736539467,0.29477269749770735,0.11268715524034673,0.11212754835337167,0.11240665531245905,MIDI-Unprocessed_15_R1_2006_01-05_ORIG_MID--AUDIO_15_R1_2006_02_Track02_wav
0.36880147924020845,0.35698014969085584,0.36279454319966925,0.12405446293494705,0.12007809957696063,0.12203389830508475,0.35653050932929903,0.3451025056947608,0.3507234394377842,0.11985207597915616,0.11601041327692808,0.11789995866060356,0.28273659438561105,0.2736739342661894,0.27813145928069455,0.09211632207093629,0.0891636836967133,0.0906159570070277,ORIG-MIDI_03_7_8_13_Group__MID--AUDIO_19_R2_2013_wav--4
0.4014830508474576,0.3622749721204397,0.3808726237333557,0.1696680790960452,0.15309861398757368,0.16095804371493175,0.3889477401129944,0.3509638362274972,0.3689808223766854,0.1650776836158192,0.14895650788593276,0.15660329955615107,0.3158545197740113,0.2850087621475227,0.29963989615610076,0.12888418079096045,0.11629759439222559,0.12226781676576502,MIDI-Unprocessed_22_R2_2011_MID--AUDIO_R2-D5_11_Track11_wav
0.3099473816086194,0.38710686903457986,0.34425659222152644,0.09909797043347532,0.12376779846659365,0.11006748765045571,0.2986720120270609,0.37302456579565013,0.3317331106936617,0.0942119769481333,0.11766546706305743,0.10464064565504765,0.24743172137308944,0.30902832107651385,0.27482084463925416,0.07704835880731646,0.0962290721326866,0.08557712377374244,MIDI-Unprocessed_17_R1_2006_01-06_ORIG_MID--AUDIO_17_R1_2006_02_Track02_wav
0.3204022988505747,0.37141905396402397,0.34402962048750385,0.10833333333333334,0.12558294470353099,0.11632212280160445,0.31005747126436783,0.35942704863424385,0.3329219376735576,0.10488505747126436,0.12158560959360426,0.11261956186362233,0.260632183908046,0.3021319120586276,0.27985189756248074,0.08836206896551724,0.10243171219187208,0.0948781240357914,MIDI-Unprocessed_12_R1_2008_01-04_ORIG_MID--AUDIO_12_R1_2008_wav--4
0.28669275929549903,0.32137261046693827,0.30304373522458633,0.08890131395023763,0.0996552804763397,0.09397163120567374,0.27718758736371263,0.3107176433719837,0.2929964539007092,0.08652502096729102,0.09699153870260106,0.09145981087470449,0.2309197651663405,0.25885302413036665,0.24408983451536642,0.0708694436678781,0.07944218113444061,0.07491134751773049,MIDI-Unprocessed_01_R1_2009_01-04_ORIG_MID--AUDIO_01_R1_2009_01_R1_2009_04_WAV
0.2811332904056664,0.3415206508135169,0.3083986720350356,0.08679974243399871,0.10544430538172717,0.09521791339973158,0.27095943335479716,0.32916145181476847,0.2972381154199336,0.0824211204121056,0.10012515644555695,0.0904146358691813,0.2283322601416613,0.277377972465582,0.25047679593134137,0.06928525434642627,0.08416770963704631,0.07600480327753055,MIDI-Unprocessed_07_R1_2009_01-03_ORIG_MID--AUDIO_07_R1_2009_07_R1_2009_03_WAV
0.3691649377593361,0.5181073703366696,0.4311350041644582,0.13018672199170125,0.1827115559599636,0.15204058453850233,0.3620331950207469,0.508098271155596,0.4228060876807754,0.12863070539419086,0.1805277525022748,0.15022336639660783,0.31872406639004147,0.4473157415832575,0.37222684939804646,0.11216286307053942,0.15741583257506825,0.1309911410615583,MIDI-Unprocessed_19_R1_2011_MID--AUDIO_R1-D7_15_Track15_wav
0.3714326080813789,0.4758371040723982,0.4172022534317226,0.13732692851087877,0.17592760180995476,0.15424898833611045,0.36337948573043233,0.4655203619909502,0.40815678806633343,0.13435998869737215,0.1721266968325792,0.15091644846465127,0.30220401243289063,0.3871493212669683,0.3394429897643418,0.10921164170669681,0.13990950226244345,0.12266920574466397,ORIG-MIDI_01_7_6_13_Group__MID--AUDIO_04_R1_2013_wav--4
0.2931655899353961,0.30444915254237287,0.2987008487787979,0.09581774906494389,0.09950564971751412,0.09762688376927073,0.277796667800068,0.2884887005649718,0.2830417460592413,0.09098945936756206,0.09449152542372881,0.09270743114498527,0.22067324039442365,0.22916666666666666,0.22483977134938507,0.07120027201632098,0.0739406779661017,0.07254460419192794,MIDI-Unprocessed_Recital5-7_MID--AUDIO_06_R1_2018_wav--3
0.33442885059513233,0.31836631151699646,0.3261999653439612,0.12684313377154025,0.12075088787417554,0.12372205856870559,0.3195949546988808,0.30424488415355994,0.31173106913879745,0.12160241605969088,0.11576188060206324,0.11861029284352798,0.25777225084384436,0.24539151023169287,0.25142956160110896,0.09664238763545922,0.09200067647556232,0.09426442557615662,ORIG-MIDI_02_7_10_13_Group_MID--AUDIO_14_R3_2013_wav--2
0.39149242970439796,0.45237434046098307,0.4197371811388817,0.18288872867099254,0.21133018605942794,0.19608348363823755,0.37707281903388606,0.4357123021382949,0.4042772481319247,0.17760153809180484,0.2052207720077756,0.1904148415356867,0.3150684931506849,0.3640655373507359,0.33779953620200975,0.15044460466234078,0.17384059983337963,0.16129863437258438,MIDI-Unprocessed_R1_D2-13-20_mid--AUDIO-from_mp3_15_R1_2015_wav--4
0.3151470316256704,0.5209416080709264,0.3927172159483752,0.10837802848159793,0.17915010700091716,0.13505415994468772,0.31015350471610875,0.5126872516050137,0.3864945840055312,0.10726835583502867,0.1773158055640477,0.13367135284627793,0.25282041797669685,0.41791501070009174,0.315049550587693,0.08710930275568707,0.14399266279425252,0.10855035722516708,ORIG-MIDI_01_7_10_13_Group_MID--AUDIO_07_R3_2013_wav--1
0.2114705882352941,0.5275128393250184,0.30191056057106863,0.025294117647058825,0.06309611151870873,0.036111694310308626,0.20823529411764705,0.5194424064563463,0.29729162292672684,0.025294117647058825,0.06309611151870873,0.036111694310308626,0.1923529411764706,0.4798239178283199,0.27461683812723076,0.023529411764705882,0.058694057226705794,0.033592273777031285,MIDI-Unprocessed_11_R1_2011_MID--AUDIO_R1-D4_07_Track07_wav
0.3068607068607069,0.5616438356164384,0.3968808819575155,0.07733887733887734,0.1415525114155251,0.1000268889486421,0.29812889812889815,0.545662100456621,0.38558752352783005,0.07733887733887734,0.1415525114155251,0.1000268889486421,0.25571725571725573,0.4680365296803653,0.33073406829792956,0.06652806652806653,0.121765601217656,0.0860446356547459,MIDI-Unprocessed_R1_D1-1-8_mid--AUDIO-from_mp3_02_R1_2015_wav--1
0.3161764705882353,0.5016202203499676,0.3878727136056126,0.09354575163398693,0.14841218405703174,0.11475820596341768,0.31086601307189543,0.4931950745301361,0.3813580556251566,0.0923202614379085,0.14646791963707065,0.11325482335254324,0.27818627450980393,0.44134802333117307,0.3412678526685041,0.08251633986928104,0.13091380427738172,0.10122776246554747,MIDI-Unprocessed_13_R1_2008_01-04_ORIG_MID--AUDIO_13_R1_2008_wav--1
0.31314330958036424,0.5073765234124439,0.3872705018359854,0.08907363420427554,0.14432328415651058,0.11015911872705017,0.3072050673000792,0.49775497113534317,0.37992656058751534,0.08828186856690419,0.14304041051956382,0.1091799265605875,0.2442596991290578,0.3957665169980757,0.3020807833537331,0.07165479018210609,0.11610006414368185,0.08861689106487147,ORIG-MIDI_01_7_6_13_Group__MID--AUDIO_04_R1_2013_wav--1
0.2769607843137255,0.563189747241011,0.37131792043187417,0.0428921568627451,0.08721965112139551,0.05750498767750264,0.2710084033613445,0.5510857956568174,0.3633376364276493,0.04254201680672269,0.08650765396938412,0.05703555920666589,0.22514005602240897,0.45781416874332503,0.3018425067480343,0.03606442577030812,0.07333570665717337,0.04835113249618589,MIDI-Unprocessed_XP_03_R1_2004_01-02_ORIG_MID--AUDIO_03_R1_2004_01_Track01_wav
0.3294065347855079,0.5032258064516129,0.39817302525523907,0.07068237386085797,0.10797962648556876,0.08543793659322944,0.32362747277172704,0.49439728353140916,0.3911875335840945,0.07001555901311403,0.10696095076400679,0.084631918323482,0.2945098910869082,0.44991511035653653,0.35599140247178934,0.06445876861524784,0.09847198641765705,0.07791509940891994,MIDI-Unprocessed_03_R1_2008_01-04_ORIG_MID--AUDIO_03_R1_2008_wav--1
0.3034317984361425,0.5102264426588751,0.3805502587850722,0.08449174630755864,0.1420745069393718,0.10596567692726777,0.29430929626411817,0.49488677867056247,0.36910923454099703,0.08362293657688966,0.14061358655953252,0.10487605557068919,0.2599913119026933,0.4371804236669102,0.3260691909561428,0.07363162467419634,0.12381300219138057,0.09234540997003542,MIDI-Unprocessed_11_R3_2008_01-04_ORIG_MID--AUDIO_11_R3_2008_wav--1
0.38529411764705884,0.6121495327102804,0.47292418772563183,0.16806722689075632,0.26702269692923897,0.2062919030428056,0.3815126050420168,0.6061415220293725,0.46828261990716863,0.1676470588235294,0.26635514018691586,0.20577617328519857,0.3420168067226891,0.5433911882510013,0.4198040226921093,0.14915966386554622,0.2369826435246996,0.18308406395048996,MIDI-Unprocessed_18_R1_2011_MID--AUDIO_R1-D7_07_Track07_wav
0.34996249062265566,0.6162483487450462,0.44641148325358854,0.16129032258064516,0.28401585204755614,0.20574162679425836,0.34621155288822203,0.6096433289299867,0.4416267942583732,0.16054013503375844,0.28269484808454426,0.20478468899521532,0.3090772693173293,0.5442536327608983,0.39425837320574164,0.1485371342835709,0.261558784676354,0.18947368421052632,MIDI-Unprocessed_053_PIANO053_MID--AUDIO-split_07-06-17_Piano-e_3-04_wav--1
0.39378238341968913,0.5833333333333334,0.47017233760494925,0.1702442635085122,0.25219298245614036,0.20326999558108702,0.38897113249444853,0.5762061403508771,0.4644277507733098,0.1702442635085122,0.25219298245614036,0.20326999558108702,0.3534418948926721,0.5235745614035088,0.4220061864781264,0.15655070318282754,0.23190789473684212,0.1869200176756518,MIDI-Unprocessed_14_R1_2008_01-05_ORIG_MID--AUDIO_14_R1_2008_wav--1
0.26226323457989315,0.5383848454636092,0.3527106466361855,0.03788246721709568,0.07776669990029911,0.05094709340300457,0.2535211267605634,0.5204386839481555,0.340953625081646,0.03739679456046625,0.07676969092721835,0.050293925538863485,0.21515298688683826,0.44167497507477566,0.2893533638145003,0.029868868382710054,0.0613160518444666,0.04016982364467668,ORIG-MIDI_01_7_7_13_Group__MID--AUDIO_11_R1_2013_wav--1
0.365166609412573,0.5257171117705243,0.4309750658828299,0.15596015115080727,0.22453016815034618,0.1840664909791202,0.35863964273445553,0.516320474777448,0.4232718426920738,0.1556166265888011,0.22403560830860533,0.18366105817960673,0.2992098935073858,0.4307616221562809,0.3531319683762416,0.12744761250429407,0.1834817012858556,0.15041556861950134,MIDI-Unprocessed_R1_D1-9-12_mid--AUDIO-from_mp3_11_R1_2015_wav--2
0.31513828238719066,0.6302765647743813,0.42018437651625423,0.08988355167394468,0.17976710334788937,0.11984473556525958,0.31149927219796214,0.6229985443959243,0.4153323629306162,0.08988355167394468,0.17976710334788937,0.11984473556525958,0.28820960698689957,0.5764192139737991,0.38427947598253276,0.08551673944687045,0.1710334788937409,0.11402231926249394,MIDI-Unprocessed_07_R1_2011_MID--AUDIO_R1-D3_02_Track02_wav
0.24415677813736067,0.5014771048744461,0.32841596130592504,0.034519956850053934,0.07090103397341212,0.0464328899637243,0.23948220064724918,0.4918759231905465,0.32212817412333733,0.034519956850053934,0.07090103397341212,0.0464328899637243,0.20747932398417834,0.4261447562776957,0.279081015719468,0.02912621359223301,0.05982274741506647,0.03917775090689238,MIDI-Unprocessed_R1_D1-1-8_mid--AUDIO-from_mp3_07_R1_2015_wav--1
0.2294557097118463,0.4746136865342163,0.3093525179856115,0.044823906083244394,0.09271523178807947,0.06043165467625899,0.22589825684809675,0.4672553348050037,0.30455635491606714,0.044823906083244394,0.09271523178807947,0.06043165467625899,0.18605478477410176,0.38484179543782193,0.2508393285371703,0.03735325506937033,0.0772626931567329,0.050359712230215826,ORIG-MIDI_01_7_6_13_Group__MID--AUDIO_03_R1_2013_wav--1
0.25468540829986613,0.556693489392831,0.34948335246842704,0.040829986613119144,0.08924652523774688,0.056027554535017225,0.24564926372155288,0.5369422092172641,0.3370838117106774,0.04049531459170013,0.08851499634235552,0.05556831228473019,0.22389558232931728,0.4893928310168252,0.30723306544202067,0.036479250334672024,0.07973664959765911,0.050057405281285876,MIDI-Unprocessed_056_PIANO056_MID--AUDIO-split_07-07-17_Piano-e_1-05_wav--1
0.3370190181335692,0.40057074196455394,0.36605702913221017,0.12756681620016427,0.15162210874136378,0.13855814432282196,0.32450875086876857,0.385701411835386,0.3524688604467625,0.12377582611992165,0.1471162511264644,0.13444051744844387,0.26928666203323437,0.32006608591168517,0.2924887623099887,0.10178808365451444,0.12098227696004807,0.1105582815770511,MIDI-Unprocessed_15_R1_2009_01-02_ORIG_MID--AUDIO_15_R1_2009_15_R1_2009_02_WAV
0.40319258496395466,0.597254004576659,0.48140178296956654,0.1972193614830072,0.2921434019832189,0.23547494620350445,0.3967559217301751,0.5877192982456141,0.47371656932062717,0.19438722966014418,0.28794813119755913,0.2320934521979711,0.3434603501544799,0.5087719298245614,0.4100830003074085,0.16683831101956745,0.2471395881006865,0.19920073778051028,MIDI-Unprocessed_04_R1_2011_MID--AUDIO_R1-D2_03_Track03_wav
0.40367775831873903,0.6163101604278075,0.4878306878306878,0.14652656158785757,0.22370766488413546,0.17707231040564375,0.396964389959136,0.6060606060606061,0.4797178130511464,0.14506713368359603,0.22147950089126558,0.17530864197530865,0.36719206071220084,0.5606060606060606,0.4437389770723104,0.1342673671920607,0.20499108734402852,0.16225749559082892,MIDI-Unprocessed_12_R1_2008_01-04_ORIG_MID--AUDIO_12_R1_2008_wav--1
0.370946127043688,0.6088869335679719,0.4610259826782145,0.15572232645403378,0.2556093268807743,0.19353764157228515,0.36451353524524255,0.5983282006159261,0.45303131245836104,0.1541141785044224,0.25296964364276286,0.19153897401732178,0.30313588850174217,0.49758029036515616,0.3767488341105929,0.12731171267756633,0.2089749230092389,0.1582278481012658,ORIG-MIDI_01_7_7_13_Group__MID--AUDIO_14_R1_2013_wav--2
0.3722077922077922,0.6323918799646955,0.4686069326357096,0.12701298701298702,0.21579876434245365,0.15990843688685416,0.36623376623376624,0.6222418358340689,0.46108567691301505,0.12571428571428572,0.21359223300970873,0.15827338129496404,0.2966233766233766,0.5039717563989409,0.37344669718770435,0.09610389610389611,0.16328331862312445,0.12099411379986921,ORIG-MIDI_02_7_7_13_Group__MID--AUDIO_19_R1_2013_wav--2
0.3132333767926988,0.6002498438475953,0.4116513171985436,0.11473272490221642,0.2198625858838226,0.15078175198115226,0.3060625814863103,0.5865084322298564,0.4022274576997216,0.11245110821382008,0.2154903185509057,0.1477832512315271,0.25488917861799215,0.4884447220487195,0.33497536945812806,0.09485006518904825,0.18176139912554654,0.1246519597344185,MIDI-Unprocessed_XP_19_R1_2004_01-02_ORIG_MID--AUDIO_19_R1_2004_02_Track02_wav
0.3925729442970822,0.5638095238095238,0.4628616106333073,0.206631299734748,0.2967619047619048,0.2436278342455043,0.3806366047745358,0.5466666666666666,0.44878811571540267,0.20371352785145888,0.2925714285714286,0.24018764659890537,0.2973474801061008,0.42704761904761906,0.35058639562157934,0.15570291777188328,0.2236190476190476,0.18358092259577796,MIDI-Unprocessed_R1_D1-1-8_mid--AUDIO-from_mp3_04_R1_2015_wav--2
0.45947875758657625,0.5709849157054127,0.5091988130563798,0.2620492681185291,0.3256433007985803,0.29040553907022754,0.4519814352017137,0.5616681455190772,0.5008902077151336,0.25705105319528737,0.3194321206743567,0.28486646884273,0.39628704034273476,0.49245785270629994,0.4391691394658754,0.22420564084255623,0.27861579414374443,0.24846686449060332,MIDI-Unprocessed_05_R1_2011_MID--AUDIO_R1-D2_10_Track10_wav
0.40339980385746976,0.43588837866478275,0.41901528013582345,0.23733246158875448,0.25644648534086895,0.2465195246179966,0.39293886891140895,0.4245849523136701,0.40814940577249575,0.2312847335730631,0.24991169198163193,0.2402376910016978,0.3241255312193527,0.35022960084775695,0.33667232597623087,0.18421052631578946,0.19904627340162487,0.19134125636672328,MIDI-Unprocessed_Recital13-15_MID--AUDIO_14_R1_2018_wav--3
0.3935286401399213,0.319375443577005,0.35259549461312434,0.22584171403585482,0.1832860184528034,0.20235063663075417,0.3804110188019239,0.30872959545777146,0.34084231145935356,0.21665937909925667,0.17583392476933996,0.19412340842311462,0.3132925229558373,0.2542583392476934,0.28070519098922625,0.17271534761696547,0.14017033356990774,0.1547502448579824,MIDI-UNPROCESSED_14-15_R1_2014_MID--AUDIO_15_R1_2014_wav--2
0.39431137724550896,0.5047911077041012,0.4427634896621281,0.1218562874251497,0.1559984668455347,0.13682971928055135,0.38592814371257483,0.4940590264469145,0.4333501428811565,0.12125748502994012,0.1552318896128785,0.1361573373676248,0.3383233532934132,0.4331161364507474,0.3798957808034964,0.10568862275449102,0.13530088156381756,0.11867540763153472,MIDI-Unprocessed_09_R1_2011_MID--AUDIO_R1-D3_13_Track13_wav
0.28649160160870596,0.3791484032561052,0.32637110901495753,0.09817837709959783,0.12993112085159675,0.11184476485648835,0.2777383487106695,0.3675641828428303,0.3163994070879935,0.09557605867045185,0.12648716343143393,0.10888020482414769,0.23278921220723917,0.30807764558547274,0.26519337016574585,0.07854270167967826,0.10394489668127739,0.08947581188519067,MIDI-Unprocessed_06_R1_2008_01-04_ORIG_MID--AUDIO_06_R1_2008_wav--2
0.33521691578563617,0.4700920245398773,0.39135986380080867,0.12304046664236237,0.17254601226993865,0.1436475845924665,0.3217280349981772,0.4511758691206544,0.3756118323047457,0.11921254101348888,0.16717791411042945,0.1391785486273675,0.2765220561429092,0.38778118609406953,0.32283464566929126,0.1028071454611739,0.1441717791411043,0.120025537348372,MIDI-Unprocessed_044_PIANO044_MID--AUDIO-split_07-06-17_Piano-e_1-04_wav--2
